,icpsr,id,name,state_abbrev,V1,party_code,rollcallvote_id,chamber,congress,date,rollnumber,description
38,20146,MS11420146,"CAPITO, Shelley Moore",WV,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
39,21173,MS11421173,"SCOTT, Tim",SC,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
40,14009,MS11414009,"COCHRAN, William Thad",MS,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
41,29373,MS11429373,"MENENDEZ, Robert",NJ,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
42,15039,MS11415039,"McCAIN, John Sidney, III",AZ,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
43,29386,MS11429386,"PORTMAN, Robert Jones (Rob)",OH,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
44,29389,MS11429389,"BROWN, Sherrod",OH,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
45,15054,MS11415054,"REID, Harry",NV,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
46,29909,MS11429909,"ISAKSON, Johnny",GA,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
47,29732,MS11429732,"STABENOW, Deborah Ann",MI,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
48,29918,MS11429918,"VITTER, David",LA,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
49,20707,MS11420707,"MURPHY, Christopher",CT,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
50,29924,MS11429924,"UDALL, Thomas (Tom)",NM,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
51,20713,MS11420713,"HIRONO, Mazie",HI,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
52,49703,MS11449703,"COLLINS, Susan Margaret",ME,1,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
53,20717,MS11420717,"DONNELLY, Joe",IN,6,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
54,29935,MS11429935,"TOOMEY, Patrick Joseph",PA,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
55,29940,MS11429940,"BALDWIN, Tammy",WI,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
56,20730,MS11420730,"HELLER, Dean",NV,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
57,40700,MS11440700,"KLOBUCHAR, Amy",MN,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
58,40701,MS11440701,"McCASKILL, Claire",MO,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
59,40702,MS11440702,"TESTER, Jon",MT,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
60,20735,MS11420735,"GILLIBRAND, Kirsten",NY,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
61,40704,MS11440704,"WHITEHOUSE, Sheldon",RI,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
62,40705,MS11440705,"CORKER, Robert (Bob)",TN,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
63,40707,MS11440707,"BARRASSO, John A.",WY,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
64,14806,MS11414806,"COATS, Daniel Ray",IN,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
65,21301,MS11421301,"COTTON, Tom",AR,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
66,14651,MS11414651,"NELSON, Clarence William (Bill)",FL,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
67,41300,MS11441300,"KING, Angus Stanley, Jr.",ME,1,328,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
68,41301,MS11441301,"WARREN, Elizabeth",MA,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
69,41302,MS11441302,"FISCHER, Debra (Deb)",NE,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
70,41303,MS11441303,"HEITKAMP, Mary Kathryn (Heidi)",ND,6,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
71,41304,MS11441304,"CRUZ, Rafael Edward (Ted)",TX,9,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
72,41305,MS11441305,"KAINE, Timothy Michael (Tim)",VA,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
73,21338,MS11421338,"DAINES, Steve",MT,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
74,41308,MS11441308,"BOOKER, Cory Anthony",NJ,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
75,29534,MS11429534,"WICKER, Roger F.",MS,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
76,40300,MS11440300,"MURKOWSKI, Lisa",AK,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
77,40304,MS11440304,"ALEXANDER, Lamar",TN,1,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
78,40305,MS11440305,"CORNYN, John",TX,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
79,20115,MS11420115,"KIRK, Mark Steven",IL,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
80,29566,MS11429566,"GRAHAM, Lindsey O.",SC,9,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
81,39310,MS11439310,"CANTWELL, Maria E.",WA,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
82,14226,MS11414226,"GRASSLEY, Charles Ernest",IA,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
83,20919,MS11420919,"CASSIDY, Bill",LA,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
84,20923,MS11420923,"PETERS, Gary C.",MI,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
85,20930,MS11420930,"HEINRICH, Martin",NM,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
86,94659,MS11494659,"SHELBY, Richard C.",AL,9,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
87,40902,MS11440902,"RISCH, James",ID,6,200,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
88,40904,MS11440904,"FRANKEN, Al",MN,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
89,40906,MS11440906,"SHAHEEN, Jeanne",NH,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
90,40908,MS11440908,"MERKLEY, Jeff",OR,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
91,40909,MS11440909,"WARNER, Mark",VA,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
92,40910,MS11440910,"BENNET, Michael F.",CO,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
93,40915,MS11440915,"MANCHIN, Joe, III",WV,6,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
94,40916,MS11440916,"COONS, Christopher A.",DE,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
95,29142,MS11429142,"REED, John F. (Jack)",RI,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
96,29147,MS11429147,"SANDERS, Bernard",VT,9,328,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
97,14307,MS11414307,"LEAHY, Patrick Joseph",VT,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
98,15015,MS11415015,"CARPER, Thomas Richard",DE,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
99,40703,MS11440703,"CASEY, Robert (Bob), Jr.",PA,1,100,RS1140353,Senate,114,2016-02-02,353,To amend the Internal Revenue Code of 1986 to phase out tax preferences for fossil fuels on the same schedule as the phase out of the tax credits for wind facilities.
